[32,137.46753645144858,0.4222107876557857,23,6,965,385608]
[348,123.5105200321803,3.51574809406884,29,100,875,178699]
[845,209.6040839427958,4.048736710101366,18,90,7,377925]
[212,2.351998873236453,2.9668054915964603,3,105,850,228858]
[471,95.86051763278141,4.662555482937023,11,82,515,53796]
[40,68.45903457049491,0.058302092365920544,12,126,207,255952]
[541,96.03469263034606,4.28970722714439,6,61,853,152200]
[44,138.67003759054484,3.5659790213685483,8,44,720,43044]
[113,196.91603453489947,4.220048122806475,27,55,672,341283]
[110,140.8579371100985,4.34612714801915,3,126,313,129502]
[832,12.652604349795373,4.16787960450165,1,89,845,398405]
[923,86.22972439651545,3.0681227380409837,25,25,635,371424]
[409,170.37723548545063,1.0561217076610774,24,191,31,275682]
[299,105.1471646699377,1.7114217951893806,11,12,404,217783]
[55,129.82970242175668,0.10945996851660311,1,89,75,360380]
[764,111.33905756809249,1.853917627595365,27,137,916,115303]
[506,178.6228752435927,4.2934751871507615,10,26,507,134204]
[992,158.5751002622546,3.418064103461802,3,152,814,308315]
[873,208.77894474357623,4.2741696373559535,8,10,173,355383]
[338,160.99539333620592,1.3161955680698156,14,37,819,321585]
[655,233.25597160469542,3.3084786240942776,5,53,745,216521]
[527,84.73255949379255,1.6733684891369194,23,80,122,198508]
[636,3.9739610948584496,2.1007152972742915,3,80,980,55273]
[696,30.855541123784302,0.284816772909835,20,175,702,32746]
[884,118.60511071598194,4.996660193428397,29,122,36,73868]
[733,39.375967336480805,3.3165025990456343,25,124,565,310603]
[780,7.250394147875081,3.2707229058723897,5,127,620,262976]
[350,91.48344216581057,4.101007338613272,26,2,44,21470]
[800,80.26562048752893,4.459436637116596,9,107,433,139094]
[300,65.68119022342626,3.975900817895308,10,24,36,253196]
[162,101.23288360211677,1.807508934289217,17,139,622,212441]
[848,22.739992075337664,4.892943440936506,13,189,222,126567]
[142,68.89354878764522,4.376731899101287,10,76,582,83260]
[204,99.9127061770677,3.1711918103974313,13,97,959,314162]
[547,228.33554424396323,1.0049962240736932,6,102,580,100296]
[473,208.01102474196244,4.983688232023269,18,43,886,399660]
[309,226.55454083640277,4.42014024592936,20,188,471,278685]
[552,75.51784720753825,0.6702796090394258,11,109,659,302319]
[651,139.67981507901604,0.4531150055117905,16,180,832,383467]
[488,78.90420426107052,2.4592490983195603,18,59,121,309867]
[154,126.22559455034494,0.3510167368222028,5,171,336,212535]
[593,112.63051104290555,2.717811482725665,8,22,633,154219]
[700,139.90756274306514,0.6692097382619977,12,86,667,147923]
[938,120.57855864467761,1.351706200512126,16,176,245,372351]
[280,110.49247173590378,4.329395378008485,25,66,46,287297]
[555,28.23682255879783,4.957179366610944,25,148,966,196264]
[412,98.41256070545101,4.3046279600821435,3,159,77,178367]
[276,26.090774813264034,2.689991968218237,11,63,46,74497]
[406,66.64710398356063,4.715518463635817,23,39,46,93423]
[698,3.277021411057606,3.474969216622412,6,80,661,272511]
[435,176.43780412003446,4.682152172317728,24,5,351,110140]
[182,185.24020123791763,3.3295856486074626,29,64,580,243068]
[171,79.6317809182137,2.3751849366817623,29,50,470,369364]
[182,87.76075866863144,3.1405550986528397,12,117,419,78541]
[922,108.3939723608016,1.5245081391185522,15,96,340,110934]
